357698000000000,Vota Valores Jalisco,Organization,0.000104000
308708000000,Mar Adentro AC,Non-Profit Organization,0.000408000
539240000000000,Instituto Jalisciense de la Juventud,Government Organization,0.000545000
118768000000000,Secretaría de Cultura CDMX,Government Organization,0.000801000
125879000000000,"Jalisco Cómo Vamos, Observatorio Ciudadano de Calidad de Vida",Non-Profit Organization,0.000564000
49242437072,TECHO México,Non-Profit Organization,0.000381000
108168000000000,Selección Mexicana de Fútbol,Sports Team,0.000104000
141711000000000,Harvard Kennedy School's Belfer Center,Education,0.000293000
35622951402,Harvard Kennedy School,Education,0.000556000
95869282061,Harvard Law School,School,0.000363000
105931000000,Harvard University,University,0.001373436
103303000000,Felipe Calderón Hinojosa,Politician,0.000258000
156573000000000,Coparmex Jalisco,Organization,0.000997000
109487000000000,Mexico,Country,0.000155000
110168000000000,"Jalisco, Mexico",State/Province/Region,0.000131000
468586000000000,Cultura Jalisco,Government Organization,0.001550022
146316000000,Jalisco Es Mexico,Product/Service,0.001331973
235590000000000,J o v e n e s,Community,0.000104000
296577000000000,SumaValley,Non-Profit Organization,0.000525000
470678000000000,VoxFeed,Company,0.000183000
209046000000000,Bari Concept,Consulting/Business Service,0.000467000
275987000000000,Centro de recursos para la escritura académica,Education,0.000308000
303324000000,Sinapsis - Medios,Entertainment Website,0.000165000
422239000000000,Centro para el Ã‰xito Estudiantil,Community,0.000274000
200671000000000,Arq Code,Community,0.000106000
213418000000000,"Equipo Representativo Tae Kwon Do, TEC de Monterrey Campus Guadalajara",School Sports Team,0.000106000
488389000000000,Beat Club,Organization,0.000106000
294986000000000,Grupo Ãguilas México Sede Guadalajara,Community,0.000106000
277275000000000,Gustavo Sánchez Martinez,Athlete,0.000126000
106010000000,FM4 Paso Libre,Non-Profit Organization,0.000267000
150346000000000,Kiekare,Non-Governmental Organization (NGO),0.000106000
152353000000000,Marcelo Ebrard,Politician,0.000335000
198968000000000,CONAPRED,Local Business,0.000177000
327635000000000,Carlos Kasuga,Business Person,0.000106000
118575000000000,IPEA-Capítulo Tec de Monterrey Campus Guadalajara,Community Organization,0.000106000
203088000000000,LDN Campus Chihuahua  B.A. Business Innovation and Management,School,0.000112000
1390730000000000,Design Showroom ITESM Chihuahua,Community,0.000107000
114843000000000,ITESM Campus Chihuahua,University,0.000114000
762600000000000,TecStore Campus Chihuahua,Retail and Consumer Merchandise,0.000113000
396189000000000,Consejo Estudiantil ITESM Chih,Community,0.000539000
546431000000000,Co working Tec,Consulting/Business Service,0.000117000
220299000000000,Instituto de Emprendimiento Eugenio Garza LagÃ¼era,Education,0.000257000
135586000000000,SAITIC 2014,Community,0.000107000
623581000000000,CARE,Education,0.000109000
182732000000000,Programa de Liderazgo Carpe Diem del Tec de Monterrey,Organization,0.000118000
110366000000000,Olimpiada Mexicana de Matemáticas en Chihuahua (OMMCH),Non-Profit Organization,0.000107000
479056000000000,Tec de Monterrey Ambiente Estudiantil Campus Morelia,Education,0.000119000
395452000000000,Tec de Monterrey Campus Ciudad Juárez - Profesional,University,0.000134000
583112000000000,Centro de Tecnología e Investigación en Biomedicina,Biotechnology,0.000112000
540591000000000,14Âº Concurso del Cartel y Arte Digital,Education,0.000181000
521512000000000,Nuevos Ingresos Tec de Mty Chih,Education,0.000120000
635226000000000,Ingeniería Civil TEC de Monterrey Campus Chihuahua,University,0.000122000
166841000000000,LIN Tec de Monterrey Chihuahua,Education,0.000115000
215299000000000,Medicina TEC de Monterrey Campus Chihuahua,Health/Medical/Pharmaceuticals,0.000122000
324214000000000,IMEF Universitario [ ITESM-CHIH ],Non-Profit Organization,0.000107000
113349000000000,Programas Internacionales ITESM-Chihuahua,Education,0.000176000
420365000000000,Omnia Cum Honore,Media/News/Publishing,0.000107000
686219000000000,Lic. en Derecho- Campus Chihuahua,Education,0.000107000
536015000000000,Centro de medios ITESM Campus Chihuahua,Education,0.000107000
152427000000000,Ingeniería Mecatrónica TEC de Monterrey Campus Chihuahua,Community,0.000119000
216333000000000,Ingeniería Industrial y de Sistemas TEC de Monterrey Campus Chihuahua,School,0.000119000
465731000000000,SAARQ Campus Chihuahua,Education,0.000116000
186592000000000,Arquitectura ITESM Campus Chihuahua,University,0.000113000
622374000000000,Parque Tecnológico Orión,Consulting/Business Service,0.000242000
106359000000000,ITESM Campus Chihuahua,School,0.000123000
472355000000000,Club Toastmasters Tecnológico de Monterrey,Non-Profit Organization,0.000139000
578828000000000,SAIIS - SAIIN 2013,School,0.000107000
164590000000,Casa Chihuahua Centro de Patrimonio Cultural,Museum/Art Gallery,0.000150000
168059000000000,Startup Weekend Chihuahua,Organization,0.000147000
161547000000000,ROBOTECH (Lab Tecno Educativo),Education,0.000141000
497893000000000,Concurso Literario Interprepas,Community,0.000154000
293471000000000,Pagina8,Media/News/Publishing,0.000190000
111861000000000,Centro para el Fortalecimiento de la Sociedad Civil,Non-Profit Organization,0.000107000
263534000000000,Game Day - Borregoscuu,School Sports Team,0.000216000
64301495475,Universia México,Education,0.000394000
230913000000000,Servicio Social - ITESM Campus Chihuahua,Education,0.000112000
381914000000000,Grupo de Teatro Enrique Hernández Soto,University,0.000112000
114648000000000,Sociedad de Alumnos de Medicina ITESM CUU,Education,0.000107000
262121000000000,SALRI 2014,University,0.000107000
208091000000000,SA lcmd/lcc,Education,0.000107000
168957000000000,Allegro,Musician/Band,0.000173000
125619000000000,CloseUp LCC/LCMD,Non-Profit Organization,0.000107000
231646000000000,Incubadora de Empresas Tecnológico de Monterrey Campus Chihuahua,Consulting/Business Service,0.000190000
116144000000000,TI ITESM Campus Chihuahua,Local Business,0.000169000
357413000000000,Hagámoslo Bien,Cause,0.001192508
536432000000000,ALU,Education,0.000108000
310295000000000,BCG in the Nordics,Consulting/Business Service,0.000152000
747858000000000,BCG in London,Consulting/Business Service,0.000113000
15974534830,Magnum Photos,Media/News/Publishing,0.000129000
308819000000000,Leadership with the Financial Review,Media/News/Publishing,0.000108000
123262000000,Big Brothers Big Sisters of Canada,Non-Profit Organization,0.000108000
142004000000000,BCG in Switzerland - Careers,Consulting/Business Service,0.000146000
74633806788,IESE - MBA,Education,0.000368000
56548319325,IESE Business School,Education,0.000271000
104958000000,Google,Website,0.000339000
103788000000000,InformationWeek,Magazine,0.000108000
60573550946,The Hindu Business Line,Media/News/Publishing,0.000108000
191348000000,China Daily,Media/News/Publishing,0.000108000
166770000000,Barkley,Company,0.000113000
213912000000,Service Management Group,Company,0.000113000
228584000000000,Chicago Booth SBSP,Education,0.000108000
128016000000000,Yahoo Finance,Media/News/Publishing,0.000127000
11218770329,Red Hat,Computers/Technology,0.000108000
6431878727,The Economist Intelligence Unit,Consulting/Business Service,0.003801833
5834919267,U.S. News and World Report,Media/News/Publishing,0.000152000
145233000000000,Harvard Business School Alumni,Non-Profit Organization,0.000389000
66459568171,Harvard Business School,Education,0.000661000
15461699996,Knowledge@Wharton Network,Business/Economy Website,0.000191000
172466000000000,MIT Sloan Women in Management,Organization,0.000108000
54959855872,MIT Sloan School of Management,Education,0.000419000
117395000000000,BILANZ,Media/News/Publishing,0.000114000
294662000000,BBC Business News,Media/News/Publishing,0.000113000
107753000000000,Rock Center with Brian Williams,TV Show,0.000108000
174673000000000,Global Government Systems,Business Service,0.000108000
10285029015,NECN,TV Network,0.000108000
74777305883,ASSEMBLY Magazine,Media/News/Publishing,0.000108000
56501027948,Fortune,Media/News/Publishing,0.000554000
6013004059,The Economist,Media/News/Publishing,0.004329479
191677000000000,Center of Supply & Logistics Management,Consulting/Business Service,0.000108000
88215463494,North American International Auto Show,Organization,0.000113000
157671000000000,The Financial Express,Media/News/Publishing,0.000108000
209362000000,Olympic,Sports League,0.000791000
137241000000,Volvo Ocean Race,Sports League,0.000113000
299698000000,The New York Forum,Cause,0.000120000
160225000000,MIT Sloan Management Review,Magazine,0.000489000
46126453526,Big Think,News/Media Website,0.000113000
8304333127,The Wall Street Journal,Media/News/Publishing,0.001385990
374652000000,The Lancet,Health/Medical/Pharmaceuticals,0.000113000
168283000000,Financial Post,Media/News/Publishing,0.000108000
30911162508,Forbes,Website,0.001718821
29092950651,TED,News/Media Website,0.005545166
19440638720,WIRED,Media/News/Publishing,0.000281000
5550296508,CNN,Media/News/Publishing,0.000755000
10643211755,NPR,Non-Profit Organization,0.003246391
8062627951,TechCrunch,News/Media Website,0.000223000
35585623895,Entrepreneur,Media/News/Publishing,0.000330000
63044235866,UNFCCC,Organization,0.000514000
14856729724,Gap,Retail and Consumer Merchandise,0.000119000
266790000000,Bloomberg,Media/News/Publishing,0.000314000
100679000000,Los Angeles Times Business,News/Media Website,0.000108000
11309713071,Bill & Melinda Gates Foundation,Non-Profit Organization,0.000792000
140597000000000,TARGETjobs.co.uk,Education Website,0.000108000
8860325749,Financial Times,Media/News/Publishing,0.003031829
7746841478,World Economic Forum,Non-Profit Organization,0.000569000
180855000000000,bcgperspectives,Publisher,0.000199000
912055000000000,Pianímate,Education,0.000147000
601218000000000,AQ Sports,Company,0.000147000
373992000000000,Periódico a.m. Valor Agregado,Media/News/Publishing,0.000147000
396529000000000,Fundación Hace AC,Non-Profit Organization,0.000229000
1445610000000000,PRO Magazine León,Magazine,0.000115000
514718000000000,Escuela De Arquitectura + Diseño Industrial ITESM León,Local Business,0.000108000
946318000000000,Emprendimiento Campus León,Consulting/Business Service,0.000162000
1615740000000000,Difusión Cultural - Campus León,Education,0.000202000
666487000000000,Liderazgo Estudiantil - Campus León,Education,0.000188000
752746000000000,Fill In The Blank,Community,0.000121000
1406320000000000,"Talento y Cultura, Campus León",Community,0.000108000
262895000000000,Kevin Jaimez Photography,Photographer,0.000118000
1425440000000000,Startup Essentials,Consulting/Business Service,0.000416000
1496220000000000,Intertec 2014. campus León,Community,0.000130000
436474000000000,Robolympics,Company,0.000160000
150421000000000,Universidad De La Salle Bajío,University,0.000154000
257676000000,Cerro Gordo | León,Magazine,0.000174000
162395000000000,Players of life - Revista: León,Local Business,0.000108000
213279000000000,Borregas León Basketball,Amateur Sports Team,0.000121000
1409850000000000,LMC: Mercadotecnia & Comunicación,Community,0.000111000
368684000000000,SAE - Mesa LCDE,Organization,0.000108000
224986000000000,DAE León,School Sports Team,0.000189000
148915000000,Universidad Iberoamericana León,University,0.000784000
434443000000000,IMT - ITESM Campus León,Education,0.000109000
671813000000000,Chabola Bar,Bar,0.000108000
483086000000000,Programas Internacionales Campus León,University,0.000127000
542996000000000,Educación Continua y Posgrados ITESM León,Education,0.000131000
285787000000000,WOBI :: World of Business Ideas,Organization,0.000396000
247413000000000,WOBI TV,TV Network,0.000214000
117727000000000,Iñigo de la Serna,Politician,0.000108000
119393000000000,Iñigo Joaquin de la Serna Hernaiz,Politician,0.000108000
108384000000000,Ãñigo de la Serna Hernaiz,Politician,0.000108000
40248352831,Santander,Community,0.000108000
109849000000,Santander Students,Product/Service,0.000108000
160385000000000,Santander México,Bank/Financial Institution,0.000179000
104002000000000,"Santander, Cantabria",City,0.000108000
598497000000000,Prepa Tec Campus León,Education,0.000126000
423140000000000,Ulises Aguilar Nahle,Public Figure,0.000122000
163502000000000,Neeley School of Business at TCU,Education,0.000108000
472312000000000,MASCINCUENTAYDOS,Company,0.000108000
442573000000000,Salin Campus León,Education,0.000119000
133910000000000,Bandana Design,Entertainment Website,0.000142000
152552000000000,3M,Company,0.000108000
260833000000000,Memes TEC,Entertainment Website,0.000344000
106539000000000,Tec de monterrey,Local Business,0.000121000
467829000000000,Cheertec Campus León,School Sports Team,0.000247000
114410000000,Ticketmaster México,Product/Service,0.000610000
148663000000000,Starbucks Mexico,Food/Beverages,0.000319000
23402039579,CONVERSE,Clothing,0.000352000
189354000000000,Citibanamex,Bank/Financial Institution,0.000306000
212128000000000,Explora León,Museum/Art Gallery,0.000465000
141406000000000,Pirelli,Company,0.000108000
192366000000000,León Municipio,Government Organization,0.000393000
270947000000000,MReady University,Computers/Technology,0.000211000
459867000000000,Cucaramácara,Movie,0.000108000
283890000000000,Bárbara Botello,Politician,0.000199000
441092000000000,Product Design Madrid,Organization,0.000108000
402692000000000,Tecmun León,Organization,0.000115000
421912000000000,Prevención Campus León,Community,0.000111000
105879000000000,Tecnicolor Cineclub,Community,0.000108000
243162000000000,Fan Programa Infantil Borregos Leon,School Sports Team,0.000111000
269241000000000,60 Minutos por México,Non-Governmental Organization (NGO),0.000108000
279359000000000,FUSIONA,Education,0.000108000
200586000000000,Stands Actual Diseño,Local Business,0.000108000
212236000000,Cinépolis,Movie Theater,0.000578000
54971236771,NASA - National Aeronautics and Space Administration,Government Organization,0.000367000
41059287774,Dorados de Sinaloa,Sports Team,0.000188000
355900000000000,SAIIS Campus Sinaloa,Education,0.000150000
354432000000000,Gossip Boutique,Local Business,0.000139000
368152000000000,Playas Altata,Non-Profit Organization,0.000108000
218068000000000,Tus Buenas Noticias,Media/News/Publishing,0.000154000
1642290000000000,Sinaloa 360,Community,0.000147000
802278000000000,Formación Cultural Campus Sinaloa,Education,0.000274000
212397000000000,Isidro Cavazos,Public Figure,0.000111000
446717000000000,Grupos Estudiantiles Campus Sinaloa,Education,0.000147000
1730700000000000,Ruta Mangiare,Restaurant/Cafe,0.000108000
238806000000000,Taquería La Malinche tecnológico,Other,0.000108000
382274000000000,Le Brochette,Food/Beverages,0.000108000
523916000000000,Marketing 80/20,Consulting/Business Service,0.000108000
1383080000000000,Parque Temático,Education,0.000108000
745767000000000,Renacimiento Parque Funeral Culiacan,Consulting/Business Service,0.000108000
187453000000,Asociación Sinaloense de Astronomia,Non-Governmental Organization (NGO),0.000108000
118298000000000,SAMYC Campus Sin,Non-Profit Organization,0.000150000
302895000000000,IncubadoraITESM.CampusSin,Consulting/Business Service,0.000169000
227450000000000,Accionarse Comunidad Sinaloense A.C.,Organization,0.000108000
1472920000000000,Café Punta del Cielo Culiacán,Restaurant/Cafe,0.000108000
479571000000000,Feitesm Sinaloa,University,0.000111000
402355000000000,IMEF Universitario ITESM Sinaloa,Non-Profit Organization,0.000108000
251001000000000,Ganac IAP,Non-Profit Organization,0.000120000
247971000000000,MIA te conecta,Museum/Art Gallery,0.000120000
1450950000000000,Programas Internacionales Aguascalientes,Community,0.000119000
1597670000000000,Premio Eugenio Garza Sada,Education,0.000281000
308762000000000,Deportes ITESM Campus Sinaloa,Sports Venue & Stadium,0.000147000
294005000000000,Autten,Company,0.000108000
140773000000000,Instituto Noray,Education,0.000108000
198423000000000,Rescatistas Independientes de Sinaloa.,Non-Profit Organization,0.000108000
140038000000000,Exafm,Radio Station,0.000121000
209928000000000,Redex,Consulting/Business Service,0.000144000
254164000000000,"Centro de Idiomas del Tecnólogico de Monterrey, Campus Sinaloa",School,0.000108000
274171000000000,Biblioteca del Tec Monterrey Campus Sinaloa,Education,0.000135000
239398000000000,Parque de Emprendimiento e Innovación Sinaloa,Consulting/Business Service,0.000133000
328954000000000,Women Interested in Surgical Education - WISE,Website,0.000108000
149915000000000,IMSS Jalisco,Government Organization,0.000131000
133991000000000,Centro Médico Puerta de Hierro,Hospital/Clinic,0.000142000
123166000000000,Hospital San Javier,Hospital/Clinic,0.000128000
237616000000,Anatomage,Local Business,0.000108000
19673334536,American School Foundation,School,0.000168000
135306000000000,Colegio Cervantes Costa Rica,School,0.000120000
411157000000000,Asamblea Jalisciense de Nutrición,Non-Profit Organization,0.000152000
308133000000000,Mejores Alumnos de la EIAS,Education Website,0.000108000
155980000000000,Instituto Mar de Cortés,School,0.000108000
12817533694,ALOHA Revista,Magazine,0.000617000
253196000000000,"Ingeniería en Biotecnología TEC de Monterrey, Guadalajara",University,0.000108000
127464000000000,LNB - Tec Campus GDL,University,0.000145000
447465000000000,IMD - Tec Campus GDL,University,0.000187000
417047000000000,Prepa Tec Campus Laguna,Education,0.000347000
106839000000000,Prepa Tec Campus Sonora Norte,University,0.000182000
135091000000000,"Prepa TEC BilingÃ¼e, Campus Guadalajara.",Education,0.000158000
160222000000,Pasaporte,Musician/Band,0.000176000
770409000000000,Prepa Tec Santa Anita,Education,0.000120000
286829000000000,JHaF Guadalajara,Community,0.000428000
487017000000000,13vo Concurso del Cartel y Arte Digital,Community,0.000261000
113667000000000,L.I.F.E. Guadalajara,Community,0.000123000
185931000000000,LAE Movement,Community,0.000240000
231047000000000,Bungalows Arroyo Bucerías,Hotel,0.000104000
141754000000,WWF México,Non-Profit Organization,0.000471000
6867084435,Earth Hour,Non-Profit Organization,0.000568000
118884000000000,BBC Earth,News/Media Website,0.000165000
137332000000000,meebox,Computers,0.000375000
1528710000000000,Birula Radio,Radio Station,0.000423000
634447000000000,Mi Bici Pública,Tours & Sightseeing,0.000899000
793948000000000,Evolve - Incubadora de Proyectos,Education,0.000110000
139188000000000,Interesting Engineering,Media/News/Publishing,0.000121000
671253000000000,Changemakers,Community,0.000113000
327607000000000,Bicicletando,Community,0.000130000
112845000000000,Institute for Transportation and Development Policy,Local Business,0.000235000
289035000000000,la bicikleta,Society/Culture Website,0.000359000
268056000000000,Paseo A Ciegas GDL,Community Organization,0.000639000
343746000000,ITDP México,Non-Profit Organization,0.001788361
115173000000000,Congreso Nacional de Ciclismo Urbano,Organization,0.000594000
210231000000000,Via RecreActiva Guadalajara,Government Organization,0.000630000
251788000000000,Vía RecreActiva Zapopan,Organization,0.000447000
181137000000000,Ciudad para Todos,Cause,0.002170426
292735000000000,Todxs somos peatones,Organization,0.000285000
133215000000000,FemiBici,Non-Profit Organization,0.000593000
740262000000000,Liga Peatonal,Cause,0.000600000
519065000000000,Ciclociudades,Non-Profit Organization,0.000549000
332467000000000,Hazla de Tos,Cause,0.000947000
140106000000000,BiciRed México,Non-Profit Organization,0.001415490
371747000000000,Siteur Jalisco,Government Organization,0.001135139
259294000000,Gobierno de Zapopan,Government Organization,0.000899000
105658000000000,Secretaría de Movilidad Jalisco,Government Organization,0.000973000
1527010000000000,Unedl en Bici,Non-Profit Organization,0.000209000
588342000000000,Movilidad CUCBA,Community,0.000193000
403637000000000,Trafico Zmg,News/Media Website,0.000727000
1416190000000000,Bicionarias Laguna,Community,0.000184000
297857000000000,Bcsicletos Colectivo de Ciclismo Urbano A.C.,Community Organization,0.000175000
347570000000,Bicicleta Blanca,Non-Governmental Organization (NGO),0.000513000
287201000000000,Movilidad ESARQ,Community,0.000166000
615847000000000,CUCScicleta,Community,0.000319000
432129000000000,UniVa en Bici,Community,0.000327000
701475000000000,Observatorio Ciudadano de Movilidad y Transporte Público de Jalisco,Non-Governmental Organization (NGO),0.000202000
527604000000000,Red Universitaria para la Movilidad,Community,0.000686000
340922000000000,El Interior,Media/News/Publishing,0.000110000
341576000000000,Ciclosfera,Media/News/Publishing,0.000375000
117328000000000,Yehuda Moon & the Kickstand Cyclery,Book Series,0.000110000
598153000000000,UVMovilidad,Community,0.000175000
494741000000000,Ciclocuaad,Non-Profit Organization,0.000535000
307039000000000,Pedalea Cucea,Community,0.000310000
186683000000000,GDL en Bici A.C.,Non-Profit Organization,0.001131922
204551000000000,Colectivo Ecologista Jalisco,Non-Governmental Organization (NGO),0.001522548
283910000000000,LA BANQUETA SE RESPETA,Community,0.000522000
211906000000000,Ciudad Pixel,Website,0.000614000
388759000000000,Mejor Santa Tere,Community Organization,0.000668000
303893000000000,Mochila Rodante,Organization,0.000149000
306337000000000,Fuck Cars  GO BIKE,Religious Organization,0.000207000
212721000000000,Peatónito,Athlete,0.000478000
131338000000,Transeúnte,Non-Profit Organization,0.000670000
106761000000000,Bicitekas A.C.,Non-Profit Organization,0.001023084
426584000000000,Movilidad Iteso,Community,0.000573000
196521000000000,Al CUCSH en bici,Community,0.000366000
125261000000000,Dinner in the Dark,Food/Beverages,0.000103000
113841000000,AXIOS - MM,Non-Profit Organization,0.000112000
149774000000000,Instituto de Ciencias A.C.,School,0.000193000
403615000000,Colegio Altamira,School,0.000141000
538594000000000,Asociación de Jóvenes Unidos por la Paz,Non-Profit Organization,0.000103000
294552000000000,Waking Souls,Non-Governmental Organization (NGO),0.000301000
362225000000000,Seguros y Fianzas Galindo,Insurance Company,0.000185000
258535000000,Deaflympics,Organization,0.000191000
205018000000000,Visualfy,Internet/Software,0.000103000
173666000000000,Ojos Que Sienten AC,Non-Profit Organization,0.000149000
434106000000000,Proyecto Realiza GDL,Education,0.000103000
149892000000000,Revista Levantate Hoy,Media/News/Publishing,0.000128000
214793000000000,Asociacion Pro niños Excepcionales a.c.,Non-Profit Organization,0.000103000
132196000000000,Asociación Pro Deficiente Mental de Oaxaca A.C.,Non-Profit Organization,0.000103000
117126000000,ACC Especialistas AC,Non-Profit Organization,0.000103000
389362000000000,Run for Us,Non-Profit Organization,0.000191000
125512000000000,Andares ABP,Non-Governmental Organization (NGO),0.000103000
166943000000000,Congreso Internacional Drt4all,Organization,0.000103000
189409000000000,G3ict - The Global Initiative for Inclusive ICTs,Non-Profit Organization,0.000689000
525594000000000,Disabled People's International (DPI),Non-Governmental Organization (NGO),0.000689000
34071644883,Handicap International Belgium,Non-Governmental Organization (NGO),0.000231000
256197000000,Handicap International France,Non-Governmental Organization (NGO),0.000300000
505133000000000,Instituto Guanajuatense para las Personas con Discapacidad 01800 874648347,Government Organization,0.000152000
177760000000000,"Centro de apoyo para personas con discapacidad""",Education,0.000103000
20940226652,INTEGRA MÃ‰XICO Fortalezas Compartidas por las Personas con Discapacidad,Community,0.000103000
222886000000000,Coalición México por los Derechos de las Personas con Discapacidad (COAMEX),Community,0.000103000
330590000000,Fundación ParaLife Mexico AC,Community,0.000185000
187072000000000,Comité de Atención a las Personas con Discapacidad en la UNAM,Education,0.000166000
294631000000000,Discapacidad en México,Author,0.000103000
248742000000000,Conadis México,Government Organization,0.000340000
517272000000000,Olimpiadas Especiales Mexico,Non-Governmental Organization (NGO),0.000113000
372700000000000,Atendiendo Necesidades,Education,0.000141000
151837000000000,Periódico El Cisne - Discapacidad,Local Business,0.000181000
219185000000000,Discapacidad CDMX,Community,0.000189000
114716000000000,DISCAPACIDAD Y PARTICIPACION,Non-Governmental Organization (NGO),0.000494000
180847000000,Discapnet: el portal de la discapacidad más grande de habla hispana,Website,0.000255000
257606000000000,Discapacidad@ tu,Health/Wellness Website,0.000178000
343857000000000,Mujeres + discapacidad,Community,0.000395000
462403000000000,Discapacidad y Familia,Community,0.000182000
194049000000000,"Discapacidad, accesibilidad y mas Costa Rica",Community,0.000111000
119422000000000,DISCAPACIDAD,Non-Profit Organization,0.000623000
190062000000,ACCESIBILIDAD UNIVERSAL,Non-Profit Organization,0.000422000
234952000000000,Inclusión Laboral Teletón,Non-Profit Organization,0.000256000
69171004771,Dialogue in the Dark - international,Cause,0.000103000
384327000000000,Discapacidad En Acción,Community,0.000163000
165603000000000,Quién es Bernardo Alvarez?,Public Figure,0.000131000
528350000000000,Hands-On Teens,Education,0.000146000
114610000000,Andares,Shopping/Retail,0.000359000
197102000000000,Librerías Gonvill,Company,0.000185000
150826000000000,Jalisco Open,Sports & Recreation,0.000400000
667546000000000,Posible México,Community,0.000419000
542608000000000,DIF Tampico,Government Organization,0.000113000
470227000000000,Catapulta Fest,Cause,0.000261000
139742000000000,Emprendedor Social,Business/Economy Website,0.000113000
444340000000000,Primer Swing,Non-Profit Organization,0.000203000
693937000000000,Instituto Nacional del Emprendedor,Non-Profit Organization,0.001009665
250800000000000,Emprendoteca,Media/News/Publishing,0.000113000
695528000000000,EMPRENDEDORes,Non-Profit Organization,0.000113000
155621000000000,Nomad Republic,Travel/Leisure,0.000113000
147264000000000,Unreasonable México,Cause,0.000378000
380106000000000,Equality Network,University,0.000113000
103969000000000,Incubadora de Empresas ITESM Campus Monterrey,Product/Service,0.000295000
110718000000000,ITESM Campus Central de Veracruz,School,0.000124000
111387000000000,LIGA FEMME Oficial - Liga de futbol femenil,Sports League,0.000116000
205858000000000,CEGEP Champlain St. Lawrence,Education,0.000116000
53144393827,Columbia International College,Education,0.000116000
108355000000000,Columbia International College,Local Business,0.000116000
106635000000000,Programas Internacionales Campus Morelia,Product/Service,0.000203000
135682000000000,Programas Internacionales CEM,University,0.000186000
205071000000000,Centro de Vida y Carrera GDL,Local Business,0.000169000
477895000000000,Last Knight,Clothing,0.000139000
290758000000000,Ibt-Itesm GDA,Education,0.000308000
175193000000000,Tesorería ITESM Campus GDA,University,0.000223000
152067000000000,Lear Corporation,Company,0.000143000
108538000000000,QS Top Universities,Website,0.000389000
302641000000,QS Top MBA,Education Website,0.000430000
722558000000000,Olga Zuno,Artist,0.000197000
103419000000000,"Tecnológico de Monterrey, Campus Santa Fe",University,0.000279000
480800000000000,Dannabanana.com.mx,Retail and Consumer Merchandise,0.000148000
152636000000000,CANIETI,Organization,0.000369000
392948000000000,Our Lady of Mount Carmel Parish-Shrine,Religious Organization,0.000118000
21985994996,SANTO TORIBIO ROMO,Local Business,0.000118000
178257000000000,Fundación Universidad de Guadalajara A.C.,Non-Profit Organization,0.000280000
204096000000000,Congregación Mariana Trinitaria,Non-Profit Organization,0.000118000
152415000000000,Instituto Cervantes Chicago,Non-Profit Organization,0.000118000
288522000000000,Ni una víctima más,Community,0.000118000
193578000000000,Educación para Avanzar,Education,0.000118000
169398000000000,The Necahual Foundation,Non-Profit Organization,0.000353000
172616000000000,Melrose Proviso Soccer League,Sports League,0.000118000
111675000000000,Club Pro-obras El Salto,Non-Profit Organization,0.000118000
336218000000000,NOX Live,Radio Station,0.000118000
112822000000000,Casa Jalisco,Local Business,0.000118000
444731000000000,Academia de Relaciones Públicas y Protocolo A.C.,Education,0.000118000
153900000000000,Confedejal,Non-Profit Organization,0.000246000
115296000000000,Ultimas Noticias,Local Business,0.000324000
321427000000000,Club Unidos Por Tepa en Chicago,Community,0.000171000
296231000000000,Club San Marcos Evangelista En Chicago,Organization,0.000118000
158910000000000,Federacion Jalisco International,Community & Government,0.000287000
163794000000000,Latinos Por La Salud (Chicago),Non-Profit Organization,0.000228000
185071000000000,EXPO de Programas y Servicios,Community,0.000256000
127634000000000,Club Matanzas Jalisco,Community Organization,0.000215000
107921000000000,2011 Pan American Games,Interest,0.000118000
5830082681,Volaris,Travel/Leisure,0.000760000
154052000000,Los Comales Melrose Park,Restaurant/Cafe,0.000482000
241239000000,El Estadio,Bar,0.000118000
162811000000000,Parks Homes Real Estate,Real Estate,0.000162000
198857000000000,Alex Rueda Marketing,Business Service,0.000259000
104180000000,Emilio González Márquez,Politician,0.000122000
114724000000000,Alfaguara,Publisher,0.000407000
322950000000000,Novelistik,Media/News/Publishing,0.000138000
178792000000000,Roberto Bolaño,Author,0.000188000
18709970741,The Paris Review,Magazine,0.000400000
9258148868,The New Yorker,Magazine,0.003299637
61286091764,Other Press,Media/News/Publishing,0.000210000
137028000000,LitWorld,Non-Profit Organization,0.000188000
166349000000000,I have more books than friends,Community,0.000189000
168810000000000,World Book Night,Non-Profit Organization,0.000210000
202727000000000,Burning Through Pages,Local Business,0.000188000
13673457388,Penguin Random House,Media/News/Publishing,0.001072509
6688529767,Random House of Canada,Publisher,0.000210000
117424000000,Textofilia Ediciones,Local Business,0.000124000
133203000000,Aldiko,App Page,0.000112000
14408401557,Amazon Kindle,Product/Service,0.000340000
30670583128,Evernote,Product/Service,0.000138000
252322000000000,FILIJ - Feria Internacional del Libro Infantil y Juvenil,Organization,0.001585797
1471350000000000,Letras Hispánicas Itesm,Education,0.000153000
135951000000000,Bibliodiversidad,Non-Profit Organization,0.000188000
254413000000000,Biblioteca Campus Irapuato,Education,0.000121000
240656000000000,Alfaguara México,Media/News/Publishing,0.000299000
1390120000000000,Gandhi Orbile,Book,0.001490898
39062279848,Cultura UNAM,Education,0.003875332
645314000000000,Editorial Almadía,Literary Editor,0.000324000
567035000000000,Ortografía,Education,0.000181000
375093000000000,Ele Publicación Cultural,Education,0.000125000
104061000000000,DAE Campus Central de Veracruz,Local Business,0.000176000
